text	curie	name	predicate	source
min10	pombase:SPAC144.03	ade2	oboInOwl:hasRelatedSynonym	pombase
min3	pombase:SPAC144.03	ade2	oboInOwl:hasRelatedSynonym	pombase
ade2	pombase:SPAC144.03	ade2	rdfs:label	pombase
spe1	pombase:SPAC144.04c	spe1	rdfs:label	pombase
irc20	pombase:SPAC144.05	irc20	rdfs:label	pombase
apl5	pombase:SPAC144.06	apl5	rdfs:label	pombase
gpn2	pombase:SPAC144.07c	gpn2	rdfs:label	pombase
jac1	pombase:SPAC144.08	jac1	rdfs:label	pombase
sfc2	pombase:SPAC144.09c	sfc2	rdfs:label	pombase
mug59	pombase:SPAC144.10c	gwt1	oboInOwl:hasRelatedSynonym	pombase
gwt1	pombase:SPAC144.10c	gwt1	rdfs:label	pombase
rps11-2	pombase:SPAC144.11	rps1102	oboInOwl:hasRelatedSynonym	pombase
rps11	pombase:SPAC144.11	rps1102	oboInOwl:hasRelatedSynonym	pombase
rps1102	pombase:SPAC144.11	rps1102	rdfs:label	pombase
rki1	pombase:SPAC144.12	rki1	rdfs:label	pombase
ste9	pombase:SPAC144.13c	srw1	oboInOwl:hasRelatedSynonym	pombase
srw1	pombase:SPAC144.13c	srw1	rdfs:label	pombase
klp8	pombase:SPAC144.14	klp8	rdfs:label	pombase
cog1	pombase:SPAC144.15c	cog1	rdfs:label	pombase
cia2	pombase:SPAC144.16	cia2	rdfs:label	pombase
vrg4	pombase:SPAC144.18	vrg4	rdfs:label	pombase
SPNCRNA.46	pombase:SPAC144.19	prl46	oboInOwl:hasRelatedSynonym	pombase
ORF18274	pombase:SPAC144.19	prl46	oboInOwl:hasRelatedSynonym	pombase
prl46	pombase:SPAC144.19	prl46	rdfs:label	pombase
sod2	pombase:SPAC1486.01	sod2	rdfs:label	pombase
ucp14	pombase:SPAC1486.02c	dsc2	oboInOwl:hasRelatedSynonym	pombase
dsc2	pombase:SPAC1486.02c	dsc2	rdfs:label	pombase
