text	curie	name	predicate	type	provenance	source
DKFZP762M115	hgnc:23537	DHTKD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CMT2Q	hgnc:23537	DHTKD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
OADC-E1	hgnc:23537	DHTKD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
OADH-E1	hgnc:23537	DHTKD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E1a	hgnc:23537	DHTKD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
2-oxoadipate dehydrogenase complex component E1	hgnc:23537	DHTKD1	oboInOwl:hasRelatedSynonym			hgnc
DHTKD1	hgnc:23537	DHTKD1	rdfs:label		pubmed:18004749,pubmed:23141293,pubmed:23141294,pubmed:32024885	hgnc
RPL12P6	hgnc:23538	RPL12P6	rdfs:label		pubmed:19123937	hgnc
RPL13AP3	hgnc:23539	RPL13AP3	rdfs:label		pubmed:19123937	hgnc
RPL17P2	hgnc:23540	RPL17P2	rdfs:label		pubmed:19123937	hgnc
RPL21P5	hgnc:23541	RPL21P5	rdfs:label			hgnc
RPL21P6	hgnc:23542	RPL21P6	rdfs:label		pubmed:19123937	hgnc
RPL23AP9	hgnc:23543	RPL23AP8	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ribosomal protein L23a pseudogene 9	hgnc:23543	RPL23AP8	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RPL23AP8	hgnc:23543	RPL23AP8	rdfs:label		pubmed:19123937	hgnc
RPL31P4	hgnc:23546	RPL31P4	rdfs:label		pubmed:19123937	hgnc
RPL31P5	hgnc:23547	RPL31P5	rdfs:label		pubmed:19123937	hgnc
RPL36AP1	hgnc:23548	RPL36AP1	rdfs:label		pubmed:19123937	hgnc
RPL37P5	hgnc:23549	RPL37P5	rdfs:label		pubmed:19123937	hgnc
CRF	hgnc:2355	CRH	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CRH1	hgnc:2355	CRH	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
corticotropin-releasing factor	hgnc:2355	CRH	oboInOwl:hasRelatedSynonym			hgnc
corticoliberin	hgnc:2355	CRH	oboInOwl:hasRelatedSynonym			hgnc
CRH	hgnc:2355	CRH	rdfs:label		pubmed:25521515	hgnc
RPL3P3	hgnc:23550	RPL3P3	rdfs:label		pubmed:19123937	hgnc
RPL4P1	hgnc:23551	RPL4P1	rdfs:label		pubmed:19123937	hgnc
RPL7AP2	hgnc:23552	RPL7AP2	rdfs:label		pubmed:19123937	hgnc
RPL7AP3	hgnc:23553	RPL7AP3	rdfs:label			hgnc
RPL7AP4	hgnc:23554	RPL7AP4	rdfs:label		pubmed:19123937	hgnc
RPL9P3	hgnc:23555	RPL9P3	rdfs:label		pubmed:19123937	hgnc
RPL9P4	hgnc:23556	RPL9P4	rdfs:label		pubmed:19123937	hgnc
RPL9P5	hgnc:23557	RPL9P5	rdfs:label		pubmed:19123937	hgnc
ribosomal protein, large, P0 pseudogene 3	hgnc:23558	RPLP0P3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RPLP0P3	hgnc:23558	RPLP0P3	rdfs:label		pubmed:19123937	hgnc
RPS15AP4	hgnc:23559	RPS15AP4	rdfs:label		pubmed:19123937	hgnc
CRF-BP	hgnc:2356	CRHBP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CRFBP	hgnc:2356	CRHBP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
corticotropin releasing hormone-binding protein	hgnc:2356	CRHBP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CRHBP	hgnc:2356	CRHBP	rdfs:label		pubmed:8198617	hgnc
RPS19P3	hgnc:23560	RPS19P3	rdfs:label		pubmed:19123937	hgnc
RPS28P1	hgnc:23561	RPS28P1	rdfs:label			hgnc
ribosomal protein S3A pseudogene 4	hgnc:23562	RPS3AP4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RPS3AP4	hgnc:23562	RPS3AP4	rdfs:label			hgnc
ATP5AP4	hgnc:23563	ATP5F1AP4	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ATP5A1P4	hgnc:23563	ATP5F1AP4	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, pseudogene 4	hgnc:23563	ATP5F1AP4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 pseudogene 4	hgnc:23563	ATP5F1AP4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ATP5F1AP4	hgnc:23563	ATP5F1AP4	rdfs:label			hgnc
FLJ14178	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIRH1	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MIHG1	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NCRNA00048	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
miR-17-92	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LINC00048	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
non-protein coding RNA 48	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym			hgnc
long intergenic non-protein coding RNA 48	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym			hgnc
C13orf25	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
MIRHG1	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
chromosome 13 open reading frame 25	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
microRNA host gene 1 (non-protein coding)	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
MIR17 host gene (non-protein coding)	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
miR-17-92 cluster host gene	hgnc:23564	MIR17HG	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
MIR17HG	hgnc:23564	MIR17HG	rdfs:label		pubmed:15126345,pubmed:15944707,pubmed:16266980,pubmed:17210683,pubmed:23551855	hgnc
RPL29P3	hgnc:23565	RPL29P3	rdfs:label		pubmed:19123937	hgnc
Sgt2	hgnc:23567	SGTB	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FLJ39002	hgnc:23567	SGTB	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta	hgnc:23567	SGTB	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
small glutamine rich tetratricopeptide repeat containing beta	hgnc:23567	SGTB	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SGTB	hgnc:23567	SGTB	rdfs:label		pubmed:23820636,pubmed:30639199	hgnc
MGC20531	hgnc:23568	FKBP9P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FKBP9L	hgnc:23568	FKBP9P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
FK506 binding protein 9-like	hgnc:23568	FKBP9P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
FK506 binding protein 9 pseudogene 1	hgnc:23568	FKBP9P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
FKBP9P1	hgnc:23568	FKBP9P1	rdfs:label		pubmed:12036304	hgnc
C9orf44	hgnc:23569	LINC00475	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
chromosome 9 open reading frame 44	hgnc:23569	LINC00475	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LINC00475	hgnc:23569	LINC00475	rdfs:label			hgnc
CRF-R	hgnc:2357	CRHR1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CRF1	hgnc:2357	CRHR1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
corticotropin-releasing factor receptor	hgnc:2357	CRHR1	oboInOwl:hasRelatedSynonym			hgnc
CRHR	hgnc:2357	CRHR1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
CRHR1	hgnc:2357	CRHR1	rdfs:label		pubmed:7590738	hgnc
MGC17358	hgnc:23570	C9orf43	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
C9orf43	hgnc:23570	C9orf43	rdfs:label		pubmed:12477932	hgnc
KIAA0977	hgnc:23571	COBLL1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
COBL-like 1	hgnc:23571	COBLL1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
cordon-bleu WH2 repeat protein-like 1	hgnc:23571	COBLL1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
COBLL1	hgnc:23571	COBLL1	rdfs:label			hgnc
ZCW5	hgnc:23572	MORC3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NXP2	hgnc:23572	MORC3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KIAA0136	hgnc:23572	MORC3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ZCWCC3	hgnc:23572	MORC3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
zinc finger, CW-type with coiled-coil domain 3	hgnc:23572	MORC3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
zinc finger, CW type with coiled-coil domain 3	hgnc:23572	MORC3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
MORC3	hgnc:23572	MORC3	rdfs:label		pubmed:14607086	hgnc
ZCW3	hgnc:23573	MORC2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KIAA0852	hgnc:23573	MORC2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
AC004542.C22.1	hgnc:23573	MORC2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ZCWCC1	hgnc:23573	MORC2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
zinc finger, CW-type with coiled-coil domain 1	hgnc:23573	MORC2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
zinc finger, CW type with coiled-coil domain 1	hgnc:23573	MORC2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
MORC2	hgnc:23573	MORC2	rdfs:label		pubmed:14607086	hgnc
ZCW2	hgnc:23574	ZCWPW2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
zinc finger, CW type with PWWP domain 2	hgnc:23574	ZCWPW2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ZCWPW2	hgnc:23574	ZCWPW2	rdfs:label		pubmed:14607086	hgnc
GTAR	hgnc:23575	ANKRD17	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KIAA0697	hgnc:23575	ANKRD17	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FLJ22206	hgnc:23575	ANKRD17	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NY-BR-16	hgnc:23575	ANKRD17	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MASK2	hgnc:23575	ANKRD17	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ANKRD17	hgnc:23575	ANKRD17	rdfs:label		pubmed:11165478	hgnc
HK3	hgnc:23576	HOOK3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
hook homolog 3 (Drosophila)	hgnc:23576	HOOK3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
HOOK3	hgnc:23576	HOOK3	rdfs:label		pubmed:17237231,pubmed:9927460	hgnc
bA402L1.8	hgnc:23577	ZNF32-AS1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ZNF32OS1	hgnc:23577	ZNF32-AS1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
zinc finger protein 32 opposite strand 1	hgnc:23577	ZNF32-AS1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ZNF32 antisense RNA 1 (non-protein coding)	hgnc:23577	ZNF32-AS1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ZNF32-AS1	hgnc:23577	ZNF32-AS1	rdfs:label			hgnc
FLJ13397	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CARP	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
my042	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
DERP5	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
caspase recruitment domain containing pro-apoptotic protein	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym			hgnc
CARD-containing protein	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym			hgnc
C10orf97	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
FAM188A	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
chromosome 10 open reading frame 97	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
family with sequence similarity 188 member A	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
MINDY deubiquitinase 3	hgnc:23578	MINDY3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
MINDY3	hgnc:23578	MINDY3	rdfs:label		pubmed:12054670,pubmed:17652099,pubmed:27292798	hgnc
CRF2	hgnc:2358	CRHR2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CRF-RB	hgnc:2358	CRHR2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HM-CRF	hgnc:2358	CRHR2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CRHR2	hgnc:2358	CRHR2	rdfs:label		pubmed:8536644	hgnc
bA592B15.7	hgnc:23581	TIMM23B	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
translocase of inner mitochondrial membrane 23 homolog B (yeast)	hgnc:23581	TIMM23B	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TIMM23B	hgnc:23581	TIMM23B	rdfs:label			hgnc
bA360G10.4	hgnc:23582	NHP2P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NOLA2P1	hgnc:23582	NHP2P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
nucleolar protein family A, member 2 pseudogene 1	hgnc:23582	NHP2P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
NHP2 ribonucleoprotein homolog (yeast) pseudogene 1	hgnc:23582	NHP2P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
NHP2P1	hgnc:23582	NHP2P1	rdfs:label			hgnc
bA144G6.8	hgnc:23584	FAM25BP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FAM25B	hgnc:23584	FAM25BP	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
family with sequence similarity 25, member B	hgnc:23584	FAM25BP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
family with sequence similarity 25, member B, pseudogene	hgnc:23584	FAM25BP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
FAM25BP	hgnc:23584	FAM25BP	rdfs:label			hgnc
bA164N7.4	hgnc:23586	FAM25C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
family with sequence similarity 25, member C	hgnc:23586	FAM25C	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
FAM25C	hgnc:23586	FAM25C	rdfs:label			hgnc
AC012044.5	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
bA592B15.5	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FAM25D	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
FAM25E	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
family with sequence similarity 25, member E	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
family with sequence similarity 25 member D	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
family with sequence similarity 25, member D	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
family with sequence similarity 25 member E	hgnc:23587	FAM25EP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
FAM25EP	hgnc:23587	FAM25EP	rdfs:label			hgnc
FLJ45745	hgnc:23589	ZNF503	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MGC2555	hgnc:23589	ZNF503	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
Nlz2	hgnc:23589	ZNF503	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ZNF503	hgnc:23589	ZNF503	rdfs:label		pubmed:19014486	hgnc
S52	hgnc:2359	CRIM1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
cysteine-rich motor neuron 1	hgnc:2359	CRIM1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
cysteine rich transmembrane BMP regulator 1 (chordin-like)	hgnc:2359	CRIM1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CRIM1	hgnc:2359	CRIM1	rdfs:label		pubmed:10642437	hgnc
bA301J7.4	hgnc:23590	FAM25G	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
family with sequence similarity 25, member G	hgnc:23590	FAM25G	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
FAM25G	hgnc:23590	FAM25G	rdfs:label			hgnc
ADP ribosylation factor like GTPase 9	hgnc:23592	ARL9	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ADP-ribosylation factor like GTPase 9	hgnc:23592	ARL9	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ARL9	hgnc:23592	ARL9	rdfs:label		pubmed:15033445	hgnc
b402L1.7	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
C10orf44	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ZNF32OS2	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ZNF32-AS3	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ZNF32 antisense RNA 3	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
chromosome 10 open reading frame 44	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
zinc finger protein 32 opposite strand 2	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ZNF32 antisense RNA 2 (non-protein coding)	hgnc:23593	ZNF32-AS2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ZNF32-AS2	hgnc:23593	ZNF32-AS2	rdfs:label			hgnc
FLJ20136	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FLJ10381	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KIAA1421	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BLTP5C	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
PARK23	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
bridge-like lipid transfer protein family member 5C	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym			hgnc
vacuolar protein sorting 13C (yeast)	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
vacuolar protein sorting 13 homolog C (S. cerevisiae)	hgnc:23594	VPS13C	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
VPS13C	hgnc:23594	VPS13C	rdfs:label		pubmed:15498460,pubmed:28862745,pubmed:30093493,pubmed:35858323	hgnc
FLJ10619	hgnc:23595	VPS13D	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KIAA0453	hgnc:23595	VPS13D	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BLTP5D	hgnc:23595	VPS13D	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
bridge-like lipid transfer protein family member 5D	hgnc:23595	VPS13D	oboInOwl:hasRelatedSynonym			hgnc
vacuolar protein sorting 13D (yeast)	hgnc:23595	VPS13D	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
vacuolar protein sorting 13 homolog D (S. cerevisiae)	hgnc:23595	VPS13D	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
VPS13D	hgnc:23595	VPS13D	rdfs:label		pubmed:15498460,pubmed:33623047	hgnc
KRTAP5.1	hgnc:23596	KRTAP5-1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRN1L	hgnc:23596	KRTAP5-1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
keratin, cuticle, ultrahigh sulphur 1-like	hgnc:23596	KRTAP5-1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
KRTAP5-1	hgnc:23596	KRTAP5-1	rdfs:label		pubmed:15144888	hgnc
KRTAP5.2	hgnc:23597	KRTAP5-2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-8	hgnc:23597	KRTAP5-2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-2	hgnc:23597	KRTAP5-2	rdfs:label		pubmed:15144888	hgnc
KRTAP5.3	hgnc:23598	KRTAP5-3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-9	hgnc:23598	KRTAP5-3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-3	hgnc:23598	KRTAP5-3	rdfs:label		pubmed:15144888	hgnc
KRTAP5.4	hgnc:23599	KRTAP5-4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-4	hgnc:23599	KRTAP5-4	rdfs:label		pubmed:15144888	hgnc
AC5	hgnc:236	ADCY5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ADCY5	hgnc:236	ADCY5	rdfs:label		pubmed:10481931	hgnc
CRIP	hgnc:2360	CRIP1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
cysteine-rich protein 1 (intestinal)	hgnc:2360	CRIP1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
CRIP1	hgnc:2360	CRIP1	rdfs:label		pubmed:9480758	hgnc
KRTAP5.6	hgnc:23600	KRTAP5-6	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-6	hgnc:23600	KRTAP5-6	rdfs:label		pubmed:15144888	hgnc
KRTAP5.5	hgnc:23601	KRTAP5-5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-11	hgnc:23601	KRTAP5-5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-5	hgnc:23601	KRTAP5-5	rdfs:label		pubmed:15144888	hgnc
KRTAP5.7	hgnc:23602	KRTAP5-7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-3	hgnc:23602	KRTAP5-7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-7	hgnc:23602	KRTAP5-7	rdfs:label		pubmed:15144888	hgnc
KRTAP5.8	hgnc:23603	KRTAP5-8	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
UHSKerB	hgnc:23603	KRTAP5-8	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-2	hgnc:23603	KRTAP5-8	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-8	hgnc:23603	KRTAP5-8	rdfs:label		pubmed:15144888	hgnc
KRTAP5.9	hgnc:23604	KRTAP5-9	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-1	hgnc:23604	KRTAP5-9	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRN1	hgnc:23604	KRTAP5-9	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
KRTAP5-9	hgnc:23604	KRTAP5-9	rdfs:label		pubmed:15144888	hgnc
KRTAP5.10	hgnc:23605	KRTAP5-10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-10	hgnc:23605	KRTAP5-10	rdfs:label		pubmed:15144888	hgnc
KRTAP5.11	hgnc:23606	KRTAP5-11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-6	hgnc:23606	KRTAP5-11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-11	hgnc:23606	KRTAP5-11	rdfs:label		pubmed:15144888	hgnc
KRTAP5.P1	hgnc:23607	KRTAP5-13P	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5P1	hgnc:23607	KRTAP5-13P	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
keratin associated protein 5 pseudogene 1	hgnc:23607	KRTAP5-13P	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
KRTAP5-13P	hgnc:23607	KRTAP5-13P	rdfs:label		pubmed:15144888	hgnc
KRTAP5.P2	hgnc:23608	KRTAP5-14P	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5-12	hgnc:23608	KRTAP5-14P	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KRTAP5P2	hgnc:23608	KRTAP5-14P	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
keratin associated protein 5 pseudogene 2	hgnc:23608	KRTAP5-14P	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
KRTAP5-14P	hgnc:23608	KRTAP5-14P	rdfs:label		pubmed:15144888	hgnc
EPI64	hgnc:23609	TBC1D10A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
AC004997.C22.2	hgnc:23609	TBC1D10A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
EBP50-PDZ interactor of 64 kD	hgnc:23609	TBC1D10A	oboInOwl:hasRelatedSynonym			hgnc
TBC1D10	hgnc:23609	TBC1D10A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
TBC1 domain family, member 10	hgnc:23609	TBC1D10A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TBC1 domain family, member 10A	hgnc:23609	TBC1D10A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TBC1D10A	hgnc:23609	TBC1D10A	rdfs:label		pubmed:11285285,pubmed:20404108	hgnc
CRP2	hgnc:2361	CRIP2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ESP1	hgnc:2361	CRIP2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CRIP2	hgnc:2361	CRIP2	rdfs:label		pubmed:10681529,pubmed:8843343	hgnc
bK2173J9.1	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
bA144G6.5	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
GLUDP6	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
GLUD1P8	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
GLUDP8	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
glutamate dehydrogenase pseudogene 6	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
glutamate dehydrogenase 1 pseudogene 8	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
glutamate dehydrogenase pseudogene 8	hgnc:23610	GLUD1P6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
